,Date,High,Low,Open,Close,Volume,Adj Close,ticker
0,2019-01-02,42.03499984741211,40.52000045776367,40.599998474121094,41.83000183105469,4625800,41.1165657043457,XLC
1,2019-01-03,41.880001068115234,41.060001373291016,41.560001373291016,41.130001068115234,3433700,40.428504943847656,XLC
2,2019-01-04,43.0099983215332,41.66999816894531,41.810001373291016,42.900001525878906,2647900,42.16831588745117,XLC
