,Date,High,Low,Open,Close,Volume,Adj Close,ticker
0,2019-01-02,24.06999969482422,23.399999618530273,23.469999313354492,24.020000457763672,62945000,22.940698623657227,XLF
1,2019-01-03,23.899999618530273,23.420000076293945,23.84000015258789,23.479999542236328,65729700,22.42496109008789,XLF
2,2019-01-04,24.309999465942383,23.81999969482422,23.8799991607666,24.260000228881836,64638400,23.16991424560547,XLF
