,Date,High,Low,Open,Close,Volume,Adj Close,ticker
0,2019-01-02,50.970001220703125,49.5,49.779998779296875,50.779998779296875,9096300,48.66189956665039,XLB
1,2019-01-03,50.5099983215332,49.2400016784668,50.5099983215332,49.34000015258789,9834000,47.28196716308594,XLB
2,2019-01-04,51.47999954223633,50.060001373291016,50.13999938964844,51.279998779296875,8950600,49.14104080200195,XLB
